order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ExtractTime_x,source_x,late_delivery,latency_days,weekend,status_description,item_id,product_id,quantity,list_price_x,discount,ExtractTime_y,source_y,key,list_price_egp,product_name_order_item,brand_id_order_item,category_id_order_item,model_year_order_item,list_price_y,ExtractTime_order_item,source_order_item,product_name_product,brand_id_product,category_id_product,model_year_product,list_price,ExtractTime_product,source_product
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,3,9,1,2999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,4,3,2,999.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,47897.221023,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-30 12:20:28.415583,DataLake,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-30 12:20:28.415583,DataLake
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,5,26,1,599.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,1,9,2,2999.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,2,6,2,469.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,3,10,1,1549.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,74193.5373,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,1,3,2,999.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,47897.221023,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-30 12:20:28.415583,DataLake,Surly Wednesday Frameset - 2016,8,6,2016,999.99,2024-04-30 12:20:28.415583,DataLake
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,2,8,1,1799.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,86215.381023,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-30 12:20:28.415583,DataLake,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-30 12:20:28.415583,DataLake
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,3,21,1,269.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,4,15,1,529.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,25385.302023,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-30 12:20:28.415583,DataLake,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-30 12:20:28.415583,DataLake
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,1,18,2,449.0,0.07,2024-04-28 17:37:45.218693,Oracle,1,21506.0673,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,2,4,1,2899.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,138902.851023,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-30 12:20:28.415583,DataLake,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-30 12:20:28.415583,DataLake
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,3,19,1,449.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,21506.0673,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,4,9,2,2999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake
528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,1,21,2,269.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,1,12,2,549.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,1,2,2,749.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 12:20:28.415583,DataLake,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 12:20:28.415583,DataLake
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,2,4,1,2899.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,138902.851023,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-30 12:20:28.415583,DataLake,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-30 12:20:28.415583,DataLake
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,3,6,2,469.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,1,6,1,469.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,2,12,2,549.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,3,25,1,499.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,23948.371023,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,True,Completed,1,17,2,429.0,0.07,2024-04-28 17:37:45.218693,Oracle,1,20548.1133,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,True,Completed,2,16,2,599.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,True,Completed,3,12,1,549.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,1,4,1,2899.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,138902.851023,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-30 12:20:28.415583,DataLake,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-30 12:20:28.415583,DataLake
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,2,12,2,549.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,3,10,1,1549.0,0.2,2024-04-28 17:37:45.218693,Oracle,1,74193.5373,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,4,25,1,499.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,23948.371023,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,1,21,2,269.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,2,9,2,2999.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,3,2,1,749.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 12:20:28.415583,DataLake,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 12:20:28.415583,DataLake
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,4,24,2,549.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-30 12:20:28.415583,DataLake
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,1,24,1,549.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-30 12:20:28.415583,DataLake
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,2,15,1,529.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,25385.302023,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-30 12:20:28.415583,DataLake,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-30 12:20:28.415583,DataLake
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,3,22,2,269.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,1,22,1,269.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,2,2,1,749.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 12:20:28.415583,DataLake,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 12:20:28.415583,DataLake
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,3,12,2,549.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,4,14,1,269.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-30 12:20:28.415583,DataLake
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,2024-04-28 17:37:45.251245,Oracle,True,2,False,Completed,1,10,1,1549.0,0.05,2024-04-28 17:37:45.218693,Oracle,1,74193.5373,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,2024-04-28 17:37:45.251245,Oracle,True,2,False,Completed,2,26,1,599.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,2024-04-28 17:37:45.251245,Oracle,True,2,False,Completed,3,17,2,429.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,20548.1133,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,2024-04-28 17:37:45.251245,Oracle,True,2,False,Completed,4,25,2,499.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,23948.371023,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake
538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,1,2,2,749.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 12:20:28.415583,DataLake,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 12:20:28.415583,DataLake
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,1,9,2,2999.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,2,23,1,299.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,14368.831023,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-30 12:20:28.415583,DataLake,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-30 12:20:28.415583,DataLake
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,3,21,2,269.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,1,19,1,449.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,21506.0673,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,2,26,2,599.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,3,23,2,299.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,14368.831023,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-30 12:20:28.415583,DataLake,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,2024-04-30 12:20:28.415583,DataLake
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,1,22,2,269.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,1,16,2,599.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,2,9,1,2999.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,3,20,1,599.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,4,19,2,449.0,0.2,2024-04-28 17:37:45.218693,Oracle,1,21506.0673,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,1,25,1,499.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,23948.371023,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,2,18,1,449.0,0.2,2024-04-28 17:37:45.218693,Oracle,1,21506.0673,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,3,26,2,599.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,1,12,1,549.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,2,17,1,429.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,20548.1133,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,3,21,1,269.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,1,25,2,499.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,23948.371023,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,2,6,1,469.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,3,24,1,549.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-30 12:20:28.415583,DataLake
